#       # k              E            BS weight       TS weight
      0.1311778     -0.2023911       0.0238074       0.0238297
      0.1351529     -0.2004147       0.0237041       0.0239273
      0.1391280     -0.1984042       0.0237546       0.0238710
      0.1431031     -0.1963619       0.0238026       0.0238171
      0.1470782     -0.1942902       0.0238044       0.0238094
      0.1510532     -0.1921915       0.0237965       0.0238112
      0.1550283     -0.1900683       0.0238087       0.0237929
      0.1590034     -0.1879232       0.0238080       0.0237874
      0.1629785     -0.1857588       0.0237954       0.0237938
      0.1669536     -0.1835779       0.0237917       0.0237914
      0.1709287     -0.1813834       0.0237950       0.0237818
      0.1749038     -0.1791781       0.0238935       0.0236771
      0.1788788     -0.1769649       0.0237888       0.0237756
      0.1828539     -0.1747469       0.0237671       0.0237912
      0.1868290     -0.1725273       0.0237907       0.0237615
      0.1908041     -0.1703093       0.0237886       0.0237575
      0.1947792     -0.1680961       0.0237791       0.0237610
      0.1987543     -0.1658910       0.0237631       0.0237711
      0.2027294     -0.1636976       0.0238200       0.0237083
      0.2067044     -0.1615193       0.0237596       0.0237630
      0.2106795     -0.1593597       0.0237528       0.0237643
      0.2146546     -0.1572224       0.0237401       0.0237716
      0.2186297     -0.1551112       0.0238232       0.0236832
      0.2226048     -0.1530299       0.0237402       0.0237610
      0.2265799     -0.1509824       0.0237140       0.0237823
      0.2305550     -0.1489725       0.0238612       0.0236304
      0.2345300     -0.1470043       0.0237344       0.0237527
      0.2385051     -0.1450819       0.0237349       0.0237479
      0.2424802     -0.1432093       0.0237043       0.0237744
      0.2464553     -0.1413909       0.0237324       0.0237424
      0.2504304     -0.1396308       0.0237311       0.0237401
      0.2544055     -0.1379335       0.0237382       0.0237295
      0.2583806     -0.1363031       0.0237789       0.0236857
      0.2623556     -0.1347443       0.0237114       0.0237502
      0.2663307     -0.1332615       0.0237275       0.0237316
      0.2703058     -0.1318592       0.0237167       0.0237399
      0.2742809     -0.1305419       0.0237349       0.0237195
      0.2782560     -0.1293144       0.0237221       0.0237303
      0.2822311     -0.1281812       0.0237229       0.0237278
      0.2862062     -0.1271471       0.0237232       0.0237259
      0.2901812     -0.1262167       0.0237208       0.0237269
      0.2941563     -0.1253949       0.0237224       0.0237242
      0.2981314     -0.1246864       0.0237227       0.0237229
      0.3021065     -0.1240959       0.0237229       0.0237220
      0.3060816     -0.1236283       0.0237220       0.0237222
      0.3100567     -0.1232883       0.0237218       0.0237220
      0.3140317     -0.1230808       0.0237218       0.0237218
      0.3180068     -0.1230106       0.0237217       0.0237217
      0.3180068     -0.1230106       0.0237217       0.0237217
      0.3259570     -0.1233011       0.0237206       0.0237232
      0.3339072     -0.1241977       0.0237233       0.0237217
      0.3418573     -0.1257381       0.0237236       0.0237236
      0.3498075     -0.1279590       0.0237222       0.0237286
      0.3577577     -0.1308965       0.0237247       0.0237315
      0.3657079     -0.1345854       0.0237367       0.0237270
      0.3736580     -0.1390595       0.0237442       0.0237302
      0.3816082     -0.1443509       0.0237351       0.0237535
      0.3895584     -0.1504904       0.0237263       0.0237810
      0.3975085     -0.1575067       0.0237467       0.0237845
      0.4054587     -0.1654271       0.0237678       0.0237930
      0.4134089     -0.1742768       0.0238234       0.0237733
      0.4213591     -0.1840788       0.0238075       0.0238320
      0.4293092     -0.1948543       0.0239090       0.0237803
      0.4372594     -0.2066222       0.0238688       0.0238773
      0.4452096     -0.2193993       0.0239097       0.0239000
      0.4531597     -0.2332002       0.0240156       0.0238643
      0.4611099     -0.2480368       0.0237657       0.0241906
      0.4690601     -0.2639192       0.0240597       0.0239784
      0.4770103     -0.2808545       0.0240408       0.0240837
      0.4849604     -0.2988474       0.0240843       0.0241307
      0.4929106     -0.3179003       0.0244240       0.0238846
      0.5008608     -0.3380123       0.0241399       0.0242645
      0.5088109     -0.3591800       0.0242606       0.0242411
      0.5167611     -0.3813971       0.0243111       0.0242888
      0.5247113     -0.4046540       0.0243644       0.0243336
      0.5326614     -0.4289384       0.0242515       0.0245439
      0.5406116     -0.4542345       0.0242145       0.0246774
      0.5485618     -0.4805233       0.0246079       0.0243787
      0.5565120     -0.5077826       0.0245191       0.0245601
      0.5644621     -0.5359867       0.0245830       0.0245865
      0.5724123     -0.5651066       0.0246596       0.0245976
      0.5803625     -0.5951098       0.0247095       0.0246325
      0.5883126     -0.6259605       0.0247328       0.0246909
      0.5962628     -0.6576196       0.0247708       0.0247316
      0.6042130     -0.6900444       0.0248363       0.0247417
      0.6121632     -0.7231891       0.0248171       0.0248332
      0.6201133     -0.7570045       0.0248721       0.0248473
      0.6280635     -0.7914385       0.0248026       0.0249828
      0.6360137     -0.8264357       0.0248672       0.0249811
      0.6439638     -0.8619378       0.0249696       0.0249385
      0.6519140     -0.8978838       0.0250312       0.0249337
      0.6598642     -0.9342099       0.0249967       0.0250223
      0.6678144     -0.9708500       0.0248822       0.0251879
      0.6757645     -1.0077353       0.0250529       0.0250658
      0.6837147     -1.0447951       0.0250903       0.0250744
      0.6916649     -1.0819568       0.0251168       0.0250914
      0.6996150     -1.1191457       0.0251182       0.0251312
      0.7075652     -1.1562860       0.0251385       0.0251497
      0.7155154     -1.1933002       0.0251603       0.0251647
      0.7234655     -1.2301098       0.0251795       0.0251801
      0.7314157     -1.2666357       0.0251906       0.0252016
      0.7393659     -1.3027978       0.0252158       0.0252072
      0.7473161     -1.3385161       0.0252229       0.0252292
      0.7552662     -1.3737101       0.0252484       0.0252309
      0.7632164     -1.4082998       0.0252584       0.0252467
      0.7711666     -1.4422055       0.0252790       0.0252501
      0.7791167     -1.4753480       0.0252658       0.0252860
      0.7870669     -1.5076496       0.0252861       0.0252869
      0.7950171     -1.5390333       0.0252868       0.0253060
      0.8029673     -1.5694238       0.0253068       0.0253044
      0.8109174     -1.5987478       0.0253108       0.0253177
      0.8188676     -1.6269335       0.0253311       0.0253134
      0.8268178     -1.6539119       0.0253300       0.0253295
      0.8347679     -1.6796162       0.0253384       0.0253350
      0.8427181     -1.7039823       0.0253415       0.0253446
      0.8506683     -1.7269493       0.0253485       0.0253492
      0.8586185     -1.7484592       0.0253572       0.0253512
      0.8665686     -1.7684578       0.0253411       0.0253771
      0.8745188     -1.7868941       0.0253648       0.0253622
      0.8824690     -1.8037211       0.0253622       0.0253726
      0.8904191     -1.8188956       0.0253702       0.0253716
      0.8983693     -1.8323786       0.0253739       0.0253741
      0.9063195     -1.8441355       0.0253762       0.0253771
      0.9142696     -1.8541357       0.0253783       0.0253794
      0.9222198     -1.8623533       0.0253814       0.0253799
      0.9301700     -1.8687671       0.0253823       0.0253818
      0.9381202     -1.8733603       0.0253833       0.0253828
      0.9460703     -1.8761210       0.0253836       0.0253837
      0.9540205     -1.8770421       0.0253839       0.0253839
      0.9540205     -1.8770421       0.0253839       0.0253839
      0.9619707     -1.8761210       0.0253847       0.0253827
      0.9699208     -1.8733603       0.0253833       0.0253828
      0.9778710     -1.8687671       0.0253819       0.0253822
      0.9858212     -1.8623533       0.0253807       0.0253806
      0.9937714     -1.8541357       0.0253781       0.0253796
      1.0017215     -1.8441355       0.0253758       0.0253775
      1.0096717     -1.8323786       0.0253720       0.0253760
      1.0176219     -1.8188956       0.0253710       0.0253709
      1.0255720     -1.8037211       0.0253670       0.0253679
      1.0335222     -1.7868941       0.0253599       0.0253671
      1.0414724     -1.7684578       0.0253589       0.0253593
      1.0494226     -1.7484592       0.0253540       0.0253545
      1.0573727     -1.7269493       0.0253476       0.0253501
      1.0653229     -1.7039823       0.0253464       0.0253396
      1.0732731     -1.6796162       0.0253272       0.0253461
      1.0812232     -1.6539119       0.0253196       0.0253399
      1.0891734     -1.6269335       0.0253256       0.0253190
      1.0971236     -1.5987478       0.0253158       0.0253127
      1.1050737     -1.5694238       0.0253071       0.0253041
      1.1130239     -1.5390333       0.0252955       0.0252972
      1.1209741     -1.5076496       0.0252948       0.0252782
      1.1289243     -1.4753480       0.0252640       0.0252878
      1.1368744     -1.4422055       0.0252571       0.0252721
      1.1448246     -1.4082998       0.0252566       0.0252484
      1.1527748     -1.3737101       0.0252378       0.0252416
      1.1607249     -1.3385161       0.0252219       0.0252302
      1.1686751     -1.3027978       0.0252173       0.0252058
      1.1766253     -1.2666357       0.0251954       0.0251969
      1.1845755     -1.2301098       0.0251926       0.0251670
      1.1925256     -1.1933002       0.0251790       0.0251460
      1.2004758     -1.1562860       0.0251438       0.0251444
      1.2084260     -1.1191457       0.0251844       0.0250650
      1.2163761     -1.0819568       0.0251220       0.0250862
      1.2243263     -1.0447951       0.0250835       0.0250811
      1.2322765     -1.0077353       0.0251277       0.0249911
      1.2402267     -0.9708500       0.0250657       0.0250044
      1.2481768     -0.9342099       0.0250866       0.0249323
      1.2561270     -0.8978838       0.0250124       0.0249526
      1.2640772     -0.8619378       0.0249577       0.0249504
      1.2720273     -0.8264357       0.0249043       0.0249439
      1.2799775     -0.7914385       0.0249128       0.0248726
      1.2879277     -0.7570045       0.0251206       0.0245988
      1.2958778     -0.7231891       0.0249034       0.0247469
      1.3038280     -0.6900444       0.0248426       0.0247354
      1.3117782     -0.6576196       0.0247271       0.0247754
      1.3197284     -0.6259605       0.0247118       0.0247120
      1.3276785     -0.5951098       0.0248025       0.0245395
      1.3356287     -0.5651066       0.0246372       0.0246200
